,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,205381004.0,205381004.0,205381004.0,205381004.0,
Share Issued,205381004.0,205381004.0,205381004.0,205381004.0,
Net Debt,2917000000.0,,228000000.0,420000000.0,1215000000.0
Total Debt,2991000000.0,1357000000.0,3473000000.0,5729000000.0,
Tangible Book Value,8911000000.0,8198000000.0,6991000000.0,5827000000.0,
Invested Capital,11968000000.0,9551000000.0,10407000000.0,11645000000.0,
Net Tangible Assets,8911000000.0,8198000000.0,6991000000.0,5827000000.0,
Common Stock Equity,9051000000.0,8303000000.0,7070000000.0,5916000000.0,
Total Capitalization,11968000000.0,9551000000.0,10407000000.0,11645000000.0,
Total Equity Gross Minority Interest,9051000000.0,8303000000.0,7070000000.0,5916000000.0,
Stockholders Equity,9051000000.0,8303000000.0,7070000000.0,5916000000.0,
Other Equity Interest,,500000000.0,500000000.0,500000000.0,
Retained Earnings,8904000000.0,7654000000.0,6418000000.0,5266000000.0,
Additional Paid In Capital,5000000.0,,,,
Capital Stock,149000000.0,149000000.0,149000000.0,149000000.0,
Common Stock,149000000.0,149000000.0,149000000.0,149000000.0,
Total Liabilities Net Minority Interest,58155000000.0,45753000000.0,41606000000.0,38378000000.0,
Derivative Product Liabilities,0.0,0.0,7000000.0,77000000.0,
Long Term Debt And Capital Lease Obligation,2991000000.0,1357000000.0,3473000000.0,5729000000.0,
Payables,427000000.0,330000000.0,137000000.0,101000000.0,
Accounts Payable,427000000.0,330000000.0,137000000.0,101000000.0,
Total Assets,67206000000.0,54056000000.0,48676000000.0,44294000000.0,
Investments And Advances,12262000000.0,5015000000.0,3770000000.0,2621000000.0,
Investmentin Financial Assets,12262000000.0,5015000000.0,3770000000.0,2621000000.0,
Goodwill And Other Intangible Assets,140000000.0,105000000.0,79000000.0,89000000.0,
Other Intangible Assets,140000000.0,105000000.0,79000000.0,70000000.0,
Goodwill,,0.0,0.0,19000000.0,19000000.0
Net PPE,75000000.0,109000000.0,137000000.0,0.0,
Accumulated Depreciation,-18000000.0,-17000000.0,-20000000.0,-4000000.0,
Gross PPE,92000000.0,126000000.0,157000000.0,4000000.0,
Other Properties,92000000.0,126000000.0,157000000.0,4000000.0,
Prepaid Assets,72000000.0,59000000.0,56000000.0,25000000.0,
Receivables,172000000.0,91000000.0,31000000.0,34000000.0,
Taxes Receivable,5000000.0,4000000.0,3000000.0,2000000.0,
Cash And Cash Equivalents,4196000000.0,3204000000.0,3109000000.0,5309000000.0,
Cash Financial,,0.0,0.0,0.0,0.0
Cash Cash Equivalents And Federal Funds Sold,4196000000.0,3204000000.0,3109000000.0,5309000000.0,
